0,4.53333,16,15
1,4.33333,23,20
2,4.6,16,19
3,5.06667,21,18
4,5.63333,19,21
5,5.36667,19,21
6,6.7,23,21
7,4.7,19,24
8,7.5,23,20
9,5.3,18,20
10,5.9,21,19
11,6,18,21
12,5.7,20,21
13,6.63333,24,20
14,5.63333,20,21
15,7.16667,28,18
16,6.53333,21,21
17,5.3,22,20
18,7.33333,17,20
19,6.9,25,21
20,6.66667,20,19
21,5.83333,23,20
22,5.66667,17,21
23,6.53333,18,19
24,5.66667,24,20
25,7.3,22,18
26,7.16667,20,17
27,7.5,25,19
28,7.63333,21,17
29,6.1,18,19
30,6.33333,21,18
31,6.83333,21,18
32,6.76667,20,18
33,5.3,21,19
34,6.86667,20,18
35,6.86667,18,17
36,6.73333,16,16
37,7.46667,18,15
38,6.83333,18,16
39,5.76667,21,14
40,6.36667,17,15
41,5.76667,14,12
42,6.13333,14,8
43,7.3,18,10
44,7.73333,14,8
45,7.1,14,9
46,8.13333,14,9
47,6.7,12,8
48,6.6,13,4
49,7.03333,12,6
50,7,17,5
51,7.83333,15,4
52,7.1,13,5
53,6.7,13,4
54,6.8,13,7
55,7.93333,16,5
56,6.93333,13,6
57,7.66667,15,6
58,6.53333,11,4
59,7.3,14,5
60,7.56667,12,4
61,7.6,13,5
62,8,14,4
63,8.7,14,5
64,6.93333,15,4
65,8.8,17,5
66,6.73333,13,6
67,7.6,15,6
68,7.73333,15,4
69,7.86667,16,7
70,6.73333,14,7
71,7.6,16,6
72,7.53333,18,4
73,7.53333,15,4
74,7.86667,16,5
75,6.83333,16,6
76,7,13,4
77,7.53333,14,6
78,8.3,13,3
79,7.8,16,3
80,6.36667,11,5
81,7.4,13,4
82,8.3,16,5
83,7.66667,13,6
84,7.03333,12,7
85,6.86667,11,4
86,7.1,16,7
87,7.66667,14,5
88,7.76667,12,3
89,6.63333,13,4
90,8.26667,14,4
91,7.23333,13,5
92,7.5,14,5
93,7.03333,12,6
94,6.93333,18,7
95,7.06667,11,4
96,7.66667,13,7
97,7.4,14,5
98,7.36667,14,5
99,7.7,14,6
100,7.5,12,3
