0,0.3,1,30
1,0.3,2,30
2,0.266667,3,30
3,0.3,2,30
4,0.3,2,30
5,0.233333,2,30
6,0.3,1,30
7,0.3,1,30
8,0.3,2,30
9,0.3,2,30
10,0.3,2,30
11,0.3,2,30
12,0.3,2,29
13,0.3,1,29
14,0.3,2,29
15,0.3,2,28
16,0.3,2,28
17,0.3,1,26
18,0.3,2,24
19,0.3,2,26
20,0.3,1,25
21,0.3,2,26
22,0.3,2,23
23,0.3,1,21
24,0.3,2,21
25,0.3,2,20
26,0.3,2,20
27,0.3,2,22
28,0.3,2,18
29,0.3,1,19
30,0.3,2,16
31,0.3,2,15
32,0.3,2,14
33,0.3,2,13
34,0.3,2,10
35,0.3,2,10
36,0.3,2,9
37,0.3,2,7
38,0.3,2,6
39,0.3,2,6
40,0.3,2,9
41,0.3,1,6
42,0.3,2,7
43,0.3,1,6
44,0.3,1,5
45,0.3,1,7
46,0.3,2,3
47,0.3,2,7
48,0.3,2,3
49,0.3,2,2
50,0.3,2,6
51,0.3,1,4
52,0.3,2,6
53,0.3,1,4
54,0.3,1,6
55,0.3,1,4
56,0.3,2,3
57,0.3,2,3
58,0.3,2,2
59,0.3,2,4
60,0.3,1,4
61,0.3,1,3
62,0.3,1,4
63,0.3,1,3
64,0.3,2,1
65,0.3,1,2
66,0.3,1,2
67,0.3,1,0
68,0.3,2,1
69,0.3,2,3
70,0.3,2,1
71,0.3,2,4
72,0.3,2,1
73,0.3,2,3
74,0.3,1,2
75,0.3,1,1
76,0.3,2,2
77,0.3,1,2
78,0.3,2,3
79,0.3,2,1
80,0.3,2,0
81,0.3,2,2
82,0.3,1,1
83,0.3,1,3
84,0.3,2,1
85,0.3,1,1
86,0.3,2,1
87,0.3,2,2
88,0.266667,1,4
89,0.3,1,1
90,0.3,2,1
91,0.3,2,3
92,0.3,1,0
93,0.3,1,1
94,0.3,2,1
95,0.3,1,1
96,0.3,2,2
97,0.3,2,2
98,0.3,2,1
99,0.3,2,2
100,0.3,2,3
